,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.drop,participant.single,participant.page_number,participant.oppo_list,participant.payoffs_list,participant.oppo_payoffs_list,participant.nodes_list,participant.oppo_nodes_list,participant.takes_list,participant.oppo_takes_list,participant.order,participant.finished,participant.prolificID,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.return_url,session.config.participation_fee,session.config.name,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.prolific_id,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Section_1.1.player.id_in_group,Section_1.1.player.role,Section_1.1.player.payoff,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_1.1.group.id_in_subsession,Section_1.1.subsession.round_number,Section_2_3.1.player.id_in_group,Section_2_3.1.player.role,Section_2_3.1.player.payoff,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_2_3.1.group.id_in_subsession,Section_2_3.1.subsession.round_number,Section_4_5.1.player.id_in_group,Section_4_5.1.player.role,Section_4_5.1.player.payoff,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.parsed_questions,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_4_5.1.player.passing_threshold,Section_4_5.1.group.id_in_subsession,Section_4_5.1.subsession.round_number,Section_6.1.player.id_in_group,Section_6.1.player.role,Section_6.1.player.payoff,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_6.1.group.id_in_subsession,Section_6.1.subsession.round_number,Section_7.1.player.id_in_group,Section_7.1.player.role,Section_7.1.player.payoff,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.subjects,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Section_7.1.group.id_in_subsession,Section_7.1.subsession.round_number,Exp2_Intro.1.player.id_in_group,Exp2_Intro.1.player.role,Exp2_Intro.1.player.payoff,Exp2_Intro.1.player.prolific_id,Exp2_Intro.1.group.id_in_subsession,Exp2_Intro.1.subsession.round_number,Exp2_Section_1.1.player.id_in_group,Exp2_Section_1.1.player.role,Exp2_Section_1.1.player.payoff,Exp2_Section_1.1.player.question1,Exp2_Section_1.1.player.question2,Exp2_Section_1.1.player.question3,Exp2_Section_1.1.player.question4,Exp2_Section_1.1.player.question5,Exp2_Section_1.1.player.question6,Exp2_Section_1.1.player.question7,Exp2_Section_1.1.player.question8,Exp2_Section_1.1.player.question9,Exp2_Section_1.1.player.question10,Exp2_Section_1.1.player.stem_quiz_1_answers,Exp2_Section_1.1.player.stem_quiz_1_score,Exp2_Section_1.1.player.num_tab_switches_in_section_1,Exp2_Section_1.1.player.total_time_hidden_in_section_1,Exp2_Section_1.1.group.id_in_subsession,Exp2_Section_1.1.subsession.round_number,Exp2_Section_2_3.1.player.id_in_group,Exp2_Section_2_3.1.player.role,Exp2_Section_2_3.1.player.payoff,Exp2_Section_2_3.1.player.track,Exp2_Section_2_3.1.player.path,Exp2_Section_2_3.1.player.preferred_info_structure,Exp2_Section_2_3.1.player.performance,Exp2_Section_2_3.1.player.ball_color,Exp2_Section_2_3.1.player.overplacement,Exp2_Section_2_3.1.player.overestimation,Exp2_Section_2_3.1.player.passing_threshold,Exp2_Section_2_3.1.player.ball_origin_estimation,Exp2_Section_2_3.1.group.id_in_subsession,Exp2_Section_2_3.1.subsession.round_number,Exp2_Section_4.1.player.id_in_group,Exp2_Section_4.1.player.role,Exp2_Section_4.1.player.payoff,Exp2_Section_4.1.player.schools_private_independent,Exp2_Section_4.1.player.schools_private_religious,Exp2_Section_4.1.player.schools_public_school,Exp2_Section_4.1.player.schools_homeschool,Exp2_Section_4.1.player.schools_online_school,Exp2_Section_4.1.player.schools_charter_school,Exp2_Section_4.1.player.schools_all_girls_school,Exp2_Section_4.1.player.schools_all_boys_school,Exp2_Section_4.1.player.schools_stem_oriented_school,Exp2_Section_4.1.player.subjects,Exp2_Section_4.1.player.experience,Exp2_Section_4.1.group.id_in_subsession,Exp2_Section_4.1.subsession.round_number,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
181,188,my3y0737,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:15.289252,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,188,,0.0,66f05ae0f2658a66284b4080,1,1,188,,0.0,A,D,A,B,C,C,A,C,C,B,ADABCCACCB,0.5,0.0,0.0,1,1,188,,0.0,noisy,random,ground,Pass,red,10.0,3.0,3.0,Pass Box,1,1,188,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,188,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,188,,0.0,0,0,1,0,0,0,0,0,0,I've never been great at math and science but always have been a strong reader and writer.,"I mostly studied business and finance, and I now work as an educator for a software company. I work with a group that trains customers on how to use our tax and accounting software. ",Interesting. I wasn't prepared for the math portion.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec66e53df40933172a49,66f05ae0f2658a66284b4080,APPROVED,Not Applicable,2024-09-23T22:32:12.577000Z,2024-09-23T22:43:16.253000Z,2024-09-23T22:44:12.035000Z,2024-09-23T22:44:03.737315Z,664.0,C1BTHULB,7,Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),34,Male,White,United States,United States,United States,English,No,Full-Time
182,189,rawsuug2,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:15.411919,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,189,,0.0,5beb793eba0615000114f122,1,1,189,,0.0,A,C,D,C,B,C,B,C,B,B,ACDCBCBCBB,0.4,0.0,0.0,1,1,189,,0.0,noisy,random,negative,Pass,red,10.0,3.0,3.0,Pass Box,1,1,189,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,189,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,189,,0.0,0,0,1,0,0,0,0,0,0,I'm better at words.,I studied biology in school and worked in chemistry field.,Too long,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec64b04f13110f25dee4,5beb793eba0615000114f122,APPROVED,Not Applicable,2024-09-23T22:32:12.087000Z,2024-09-23T22:44:48.595000Z,2024-09-23T22:44:49.282000Z,2024-09-23T22:44:49.181593Z,757.0,C1BTHULB,378,East Asian,Graduate degree (MA/MSc/MPhil/other),48,Male,Asian,United States,United States,United States,English,Yes,Full-Time
183,190,vxhsb0gr,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:18.537277,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,190,,0.0,63a3375101319bb7cb39f654,1,1,190,,0.0,B,C,B,C,C,A,C,C,A,A,BCBCCACCAA,0.1,0.0,0.0,1,1,190,,0.0,noisy,random,positive,Fail,red,40.0,2.0,5.0,Fail Box,1,1,190,,0.0,D,B,A,C,A,D,A,C,C,D,DBACADACCD,0.8,Non-STEM Track,,0.0,0.0,5.0,1,1,190,,0.0,C,R,R,C,R,C,R,C,C,C,R,CRRCRCRCCCR,1,1,190,,0.0,0,0,1,0,0,0,0,0,0,Seemed easier,English,It was fine.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec6725288afe75fa148e,63a3375101319bb7cb39f654,APPROVED,Not Applicable,2024-09-23T22:32:14.954000Z,2024-09-23T22:39:02.109000Z,2024-09-23T22:41:37.186000Z,2024-09-23T22:41:11.733814Z,408.0,C1BTHULB,1798,Black/African American,High school diploma/A-levels,54,Female,Black,United States,United States,United States,English,No,Part-Time
184,191,16ccgf9b,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:21.643043,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,191,,0.0,6697c78c699e877fa8fbca1e,1,1,191,,0.0,C,A,B,B,B,A,A,B,A,A,CABBBAABAA,0.3,0.0,0.0,1,1,191,,0.0,noisy,random,ground,Fail,red,70.0,7.0,7.0,Fail Box,1,1,191,,0.0,D,A,D,D,B,D,D,C,B,D,DADDBDDCBD,0.3,STEM Track,,0.0,0.0,7.0,1,1,191,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,191,,0.0,0,0,1,0,0,0,0,0,0,Because wanted to better my score,Accounting,no comment,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec5c032450c7886a2bc7,6697c78c699e877fa8fbca1e,APPROVED,Not Applicable,2024-09-23T22:32:14.040000Z,2024-09-23T22:52:44.033000Z,2024-09-23T22:52:44.979000Z,2024-09-23T22:53:50.524515Z,1230.0,C1BTHULB,236,Black/African American,Graduate degree (MA/MSc/MPhil/other),28,Male,Black,Ghana,United States,United States,English,No,Full-Time
185,192,xd6cpy65,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:32.759729,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,192,,0.0,5fd63cb585f88c4eb1933661,1,1,192,,0.0,B,C,D,C,B,C,C,A,A,A,BCDCBCCAAA,0.1,0.0,0.0,1,1,192,,0.0,noisy,random,ground,Pass,black,4.0,2.0,0.0,Pass Box,1,1,192,,0.0,D,B,A,C,B,D,A,B,C,C,DBACBDABCC,0.9,Non-STEM Track,,0.0,0.0,0.0,1,1,192,,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,1,1,192,,0.0,0,0,1,0,0,0,0,0,0,I am not good with those types of math.,"Math, Reading, History, and Writing. I do not work in an industry.",No comment.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec70e4a2f4ca50f3be3a,5fd63cb585f88c4eb1933661,APPROVED,Not Applicable,2024-09-23T22:32:16.374000Z,2024-09-23T22:43:39.747000Z,2024-09-23T22:44:14.457000Z,2024-09-23T22:44:07.328317Z,684.0,C1BTHULB,7731,Black/African American,High school diploma/A-levels,49,Female,Black,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
186,193,bd4w29bs,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:37.031803,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,193,,0.0,6632db44fb8a50fd9d4a9a69,1,1,193,,0.0,D,A,C,B,D,C,A,B,D,B,DACBDCABDB,0.4,0.0,0.0,1,1,193,,0.0,noisy,random,ground,Fail,red,50.0,3.0,5.0,Fail Box,1,1,193,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,193,,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,1,1,193,,0.0,0,0,1,0,0,0,0,0,0,"I am good at every day math skills and since it’s been a while since I  have been in school, I do not remember everything like I used to.",History and Psychology ,It was definitely overwhelming trying to figure out the first problems and I would be delighted if I even got one correct. The statistics/probability portion was way out of my league. At least it made me think a lot.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec79783a3d815d68968d,6632db44fb8a50fd9d4a9a69,APPROVED,Not Applicable,2024-09-23T22:32:31.808000Z,2024-09-23T22:54:26.492000Z,2024-09-23T22:54:27.793000Z,2024-09-23T22:54:27.579262Z,1315.0,C1BTHULB,331,White,Undergraduate degree (BA/BSc/other),55,Female,White,United States,United States,United States,English,No,Full-Time
187,194,r3r6yb1b,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:37.906916,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,194,,0.0,66512fcae6ee0568b12cde76,1,1,194,,0.0,B,B,C,A,D,A,D,D,A,C,BBCADADDAC,0.2,0.0,0.0,1,1,194,,0.0,noisy,random,positive,Pass,black,25.0,2.0,2.0,Pass Box,1,1,194,,0.0,A,C,A,C,C,A,C,D,D,B,ACACCACDDB,0.1,STEM Track,,0.0,0.0,2.0,1,1,194,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,194,,0.0,0,0,1,0,0,1,0,0,0,I thought I could give it another try and take my chances.,"English, History, Geometry  Transportation industry",It was a good experience. interesting.,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec7067631c6a84b80b05,66512fcae6ee0568b12cde76,APPROVED,Not Applicable,2024-09-23T22:32:26.166000Z,2024-09-23T22:48:56.613000Z,2024-09-23T22:51:19.387000Z,2024-09-23T22:51:30.044752Z,991.0,C1BTHULB,42,Latino/Hispanic,High school diploma/A-levels,32,Female,Mixed,United States,United States,United States,English,No,Full-Time
188,195,35cz9irc,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:39.374777,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,195,,0.0,660779281d584e61ffe76c03,1,1,195,,0.0,B,A,C,D,B,C,B,A,B,B,BACDBCBABB,0.4,0.0,0.0,1,1,195,,0.0,noisy,random,ground,Fail,red,15.0,2.0,5.0,Fail Box,1,1,195,,0.0,B,A,C,D,A,C,D,A,B,D,BACDACDABD,0.6,STEM Track,,0.0,0.0,5.0,1,1,195,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,195,,0.0,0,0,1,0,0,0,0,0,0,To try,Nursing and childcare,,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec7ca91cbbf2a3f611d7,660779281d584e61ffe76c03,APPROVED,Not Applicable,2024-09-23T22:32:35.370000Z,2024-09-23T22:39:01.604000Z,2024-09-23T22:41:36.111000Z,2024-09-23T22:41:11.647824Z,387.0,C1BTHULB,368,White,Technical/community college,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
189,196,qwlbax7q,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:43.760202,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,196,,0.0,611ab91a00baa062f55b86d8,1,1,196,,0.0,C,A,A,C,D,D,A,C,C,A,CAACDDACCA,0.3,0.0,0.0,1,1,196,,0.0,noisy,random,ground,Fail,red,40.0,5.0,5.0,Fail Box,1,1,196,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,196,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,196,,0.0,0,0,1,0,0,0,0,0,0,STEM is not a strength of mine and I felt more confident completing the non stem track,Psychology  English  History  Art,I enjoyed this study and everything went well,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec83bc9cef0a0c0ebff1,611ab91a00baa062f55b86d8,APPROVED,Not Applicable,2024-09-23T22:32:40.528000Z,2024-09-23T22:44:46.415000Z,2024-09-23T22:44:47.170000Z,2024-09-23T22:44:47.076622Z,726.0,C1BTHULB,3203,Latino/Hispanic,Undergraduate degree (BA/BSc/other),24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
190,197,k5jijjtk,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:56.901952,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,197,,0.0,5f1b0abbb84a5207673cb637,1,1,197,,0.0,D,A,B,C,D,D,D,B,C,B,DABCDDDBCB,0.4,0.0,0.0,1,1,197,,0.0,noisy,random,positive,Pass,red,10.0,2.0,3.0,Fail Box,1,1,197,,0.0,B,C,D,B,B,D,C,B,B,C,BCDBBDCBBC,0.5,STEM Track,,0.0,0.0,3.0,1,1,197,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,197,,0.0,0,0,1,1,0,0,0,0,0,I thought I could get 3 or more correct,Mostly Art actually haha but I did go to a liberal arts college so I did have some math and science courses,Some of these were hard but again I'm not a math expert,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec8cd37a657d7e55efbb,5f1b0abbb84a5207673cb637,APPROVED,Not Applicable,2024-09-23T22:32:48.384000Z,2024-09-23T22:43:05.854000Z,2024-09-23T22:44:11.004000Z,2024-09-23T22:44:00.535756Z,618.0,C1BTHULB,2520,White,Undergraduate degree (BA/BSc/other),30,Female,White,United States,United States,United States,English,No,Part-Time
191,198,fi2on1w8,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:58.657849,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,198,,0.0,5fc8a956800c80232e0b7a32,1,1,198,,0.0,B,A,B,B,B,A,A,D,C,A,BABBBAADCA,0.4,0.0,0.0,1,1,198,,0.0,noisy,random,positive,Pass,red,10.0,1.0,1.0,Pass Box,1,1,198,,0.0,D,A,A,C,B,D,A,B,C,A,DAACBDABCA,0.8,Non-STEM Track,,0.0,0.0,1.0,1,1,198,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,198,,0.0,0,0,0,1,1,0,0,0,0,Because I didn't think I could get more than 1 question right.,I mainly studied English and Music in school. I didn't pay much attention in my Math class. I've worked in the Music and Entertainment industry.,"It was fairly easy, this made me realize how much I don't know about math. ",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec928bd214089e2e614f,5fc8a956800c80232e0b7a32,APPROVED,Not Applicable,2024-09-23T22:32:56.032000Z,2024-09-23T22:45:26.951000Z,2024-09-23T22:45:34.338000Z,2024-09-23T22:45:27.591464Z,751.0,C1BTHULB,4803,East Asian,High school diploma/A-levels,30,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
192,199,kpbguyzr,,0,18,18,Section_7,EndSurvey,2024-09-23 22:32:59.984722,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,199,,0.0,612e7ef85edba8d26ef96c99,1,1,199,,0.0,D,C,A,C,B,C,C,C,B,B,DCACBCCCBB,0.3,0.0,0.0,1,1,199,,0.0,noisy,random,ground,Pass,red,0.0,1.0,1.0,Pass Box,1,1,199,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,1.0,1,1,199,,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,1,1,199,,0.0,0,0,1,0,0,0,0,0,0,I had to guess on all but one of the stem questions,psychology,the stem questions were too hard,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec85556849a78844fc31,612e7ef85edba8d26ef96c99,APPROVED,Not Applicable,2024-09-23T22:32:53.780000Z,2024-09-23T22:37:03.024000Z,2024-09-24T16:29:13.162000Z,2024-09-23T22:37:04.090940Z,250.0,C1BTHULB,1790,White,Graduate degree (MA/MSc/MPhil/other),29,Female,White,United States,United States,United States,English,No,Part-Time
193,200,czx5q0yz,,0,18,18,Section_7,EndSurvey,2024-09-23 22:33:00.332706,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,200,,0.0,66a7d687c183d5d810af5a9d,1,1,200,,0.0,B,C,C,D,D,A,A,B,B,A,BCCDDAABBA,0.1,0.0,0.0,1,1,200,,0.0,noisy,random,ground,Fail,red,50.0,4.0,4.0,Pass Box,1,1,200,,0.0,C,B,B,A,D,C,C,C,B,C,CBBADCCCBC,0.4,STEM Track,,0.0,0.0,4.0,1,1,200,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,200,,0.0,0,0,1,0,0,0,0,0,0,"I'd choose the STEM track in  because it's a field where I can apply my analytical skills to optimize supply chains, improve efficiency, and tackle complex logistical challenges. The blend of technology and problem-solving in logistics really appeals to me.","transportation management, inventory control, supply chain management, procurement ",no comment,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec74e0b8ff002a85d941,66a7d687c183d5d810af5a9d,APPROVED,Not Applicable,2024-09-23T22:32:29.748000Z,2024-09-23T22:43:20.624000Z,2024-09-23T22:44:49.902000Z,2024-09-23T22:44:04.005946Z,651.0,C1BTHULB,50,Black/African American,Undergraduate degree (BA/BSc/other),25,Female,Black,Ghana,United States,United States,English,No,Full-Time
194,201,oh0m95uv,,0,18,18,Section_7,EndSurvey,2024-09-23 22:33:02.246395,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,201,,0.0,664b7fd7a0d2bb7f8a60c81c,1,1,201,,0.0,D,A,B,C,C,D,B,A,A,D,DABCCDBAAD,0.1,0.0,0.0,1,1,201,,0.0,noisy,random,ground,Fail,red,50.0,0.0,5.0,Fail Box,1,1,201,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,201,,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,1,1,201,,0.0,0,1,1,0,0,0,0,0,0,"I thought that it would be math again, and was hoping that non-STEM would be easier.","I majored in English, but taught both math and English.","The first part was brutal!  I remember that stuff from school, but I haven't used it in ages.",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ec8cf14a47a680e39d96,664b7fd7a0d2bb7f8a60c81c,APPROVED,Not Applicable,2024-09-23T22:32:55.206000Z,2024-09-23T22:47:39.199000Z,2024-09-23T22:47:43.428000Z,2024-09-23T22:47:40.569596Z,884.0,C1BTHULB,167,White,Undergraduate degree (BA/BSc/other),57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
195,202,2xwmvgac,,0,18,18,Section_7,EndSurvey,2024-09-23 22:33:06.652597,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,202,,0.0,65d69e1a627a85cbe8696c6d,1,1,202,,0.0,D,A,A,C,B,C,D,A,C,B,DAACBCDACB,0.5,0.0,0.0,1,1,202,,0.0,noisy,random,ground,Pass,red,20.0,1.0,3.0,Fail Box,1,1,202,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,202,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,202,,0.0,0,0,1,0,0,0,0,0,0,The math test was difficult for me as I have not taken a math class in over a decade.,Psychology and other social sciences. I work in healthcare.,I would imagine the math test would prove very difficult for anyone over the age of 25 who does not work in a math or finance related field.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ebcc43ece18b98195a6b,65d69e1a627a85cbe8696c6d,APPROVED,Not Applicable,2024-09-23T22:32:58.326000Z,2024-09-23T22:44:59.821000Z,2024-09-23T22:45:02.760000Z,2024-09-23T22:45:00.703665Z,722.0,C1BTHULB,7,South Asian,Undergraduate degree (BA/BSc/other),33,Male,Asian,United States,United States,United States,English,No,Part-Time
