,Intro.1.player.prolific_id,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Time taken,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
95,5a4f2098efd8df000150f6f5,D,A,B,C,B,C,B,B,A,A,DABCBCBBAA,0.2,0.0,0.0,noisy,random,ground,Fail,black,20.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,1,1,0,0,0,0,0,0,"I am not great at math, and don't remember any of those math concepts. The second test was a breeze -the first one was awful. ","It was fun! A little stressful for the timed math test, but  fun.",Non-STEM Track,453.0,1137,White,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,United States,English,No,Full-Time
96,67b787bf89834d38bd767a57,A,D,C,A,C,B,C,C,B,D,ADCACBCCBD,0.4,0.0,0.0,noisy,random,ground,Pass,red,1.0,3.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,1,0,0,0,0,0,0,0,0,Easier questions,My experience was positive. ,Non-STEM Track,727.0,1,White,High school diploma/A-levels,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
97,661426c6e03c5d3abd69e1db,C,B,D,A,D,A,C,C,A,C,CBDADACCAC,0.1,0.0,0.0,noisy,random,negative,Fail,red,10.0,2.0,2.0,Pass Box,A,A,A,A,A,A,A,A,A,A,AAAAAAAAAA,0.4,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,1,0,0,0,0,0,It was more entertaining,It was enjoyable,STEM Track,363.0,466,White,Undergraduate degree (BA/BSc/other),41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
98,65f0f53fc90e2366538c6ee3,B,B,C,C,B,C,B,B,C,A,BBCCBCBBCA,0.3,1.0,6.029,noisy,random,positive,Fail,red,50.0,4.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,1.0,8.401,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I am stronger in Non-stem,fun,Non-STEM Track,618.0,920,White,Graduate degree (MA/MSc/MPhil/other),39,Female,White,United States,United States,United States,English,No,Full-Time
99,654673a478fa48783a0ad5bc,D,A,A,B,D,B,C,A,A,A,DAABDBCAAA,0.3,0.0,0.0,noisy,random,negative,Fail,black,50.0,5.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,I felt it would be easier,It was fun.  Thanks!,Non-STEM Track,726.0,1267,South East Asian,Technical/community college,44,Female,Asian,United States,United States,Vietnam,English,No,Full-Time
100,62fcffbc11c3ca6d273448b1,D,C,B,C,A,B,A,B,C,,DCBCABABC_,0.2,0.0,0.0,noisy,random,negative,Pass,red,5.0,3.0,2.0,Pass Box,C,B,C,C,A,D,C,C,C,D,CBCCADCCCD,0.4,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I don’t know,Fine,STEM Track,960.0,1386,White,Technical/community college,63,Female,White,United States,United States,United States,English,No,Part-Time
101,662e86c0ca96b47a056ccd7b,B,B,C,C,C,B,D,C,C,B,BBCCCBDCCB,0.6,0.0,0.0,noisy,random,negative,Pass,red,25.0,0.0,1.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,I'm no good at math.,no,Non-STEM Track,408.0,818,White,High school diploma/A-levels,65,Female,White,United States,United States,United States,English,No,Part-Time
102,62e1ede63f23cc2eb6170242,B,C,D,D,B,C,C,B,B,A,BCDDBCCBBA,0.1,0.0,0.0,noisy,random,positive,Pass,black,0.0,0.0,0.0,Fail Box,D,B,A,C,B,B,A,B,C,C,DBACBBABCC,0.8,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,0,0,0,0,0,0,0,To be honest I didnt care either way,Bad,Non-STEM Track,705.0,2640,Black/African American,High school diploma/A-levels,38,Male,Black,United States,United States,United States,English,No,Due to start a new job within the next month
103,6704334ef187df81b8e245e5,B,B,A,C,A,A,B,A,B,A,BBACAABABA,0.0,0.0,0.0,noisy,random,negative,Pass,red,0.0,0.0,0.0,Fail Box,C,D,A,D,C,D,D,D,A,A,CDADCDDDAA,0.1,STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,C,C,RRRRRRRRRCC,0,0,1,0,0,0,0,0,0,"because it said if I got 0 correct I would receive a 2 dollar bonus, and since I figured my chances were pretty good to get a 0 correct that is why I chose that. ",It was pretty stressful I am terrible at math and wasn't expecting that ,STEM Track,899.0,34,Native American or Alaskan Native,Undergraduate degree (BA/BSc/other),55,Female,Other,United States,United States,United States,English,No,Full-Time
104,5b55eeb26a1fa9000103b417,C,D,A,D,D,B,B,B,C,A,CDADDBBBCA,0.2,0.0,0.0,noisy,random,ground,Fail,black,5.0,1.0,9.0,Fail Box,C,D,C,C,A,A,D,D,B,C,CDCCAADDBC,0.4,STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,I took Calculus courses in college so I thought I would do better and I wanted to have a second chance at it.,That was hard and I am surprised at how poorly I did on both tests.,STEM Track,1260.0,1419,White,Undergraduate degree (BA/BSc/other),51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
106,674d63d07077fd1293899615,C,C,C,A,C,B,D,C,C,A,CCCACBDCCA,0.5,0.0,0.0,noisy,random,positive,Pass,red,50.0,5.0,5.0,Fail Box,D,B,A,C,B,B,A,B,C,C,DBACBBABCC,0.8,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,0,0,1,0,0,0,0,0,0,I have never enjoyed or been good at STEM related subjects.,Initially stressful when met with math equations that looked very difficult. But as the study went on I was more relaxed.,Non-STEM Track,622.0,164,Mixed,Technical/community college,25,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
107,66aa5f875e073b2ff9868c6b,C,A,C,B,D,B,A,C,C,D,CACBDBACCD,0.6,0.0,0.0,noisy,random,positive,Pass,black,15.0,2.0,1.0,Pass Box,D,D,A,B,B,D,A,B,C,A,DDABBDABCA,0.7,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Felt I had a better chance receiving money,The math was hard but it was a good study.,Non-STEM Track,1311.0,684,Black/African American,High school diploma/A-levels,40,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
108,606be651a89a7baf6141e8b9,B,B,B,B,B,B,B,B,B,B,BBBBBBBBBB,0.4,0.0,0.0,noisy,random,ground,Pass,red,0.0,0.0,0.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,it is easier and less thought,I thought it was boring,Non-STEM Track,192.0,4626,African,Graduate degree (MA/MSc/MPhil/other),28,Female,Black,United States,United States,United States,English,Yes,Full-Time
109,676379302839a2e46a4d6de5,D,A,A,B,A,D,B,B,C,B,DAABADBBCB,0.4,0.0,0.0,noisy,random,negative,Pass,red,25.0,3.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I am not very good at math,It was a very cool and unique experience!  ,Non-STEM Track,723.0,158,Mixed,Undergraduate degree (BA/BSc/other),29,Male,Mixed,United States,United States,United States,English,No,Full-Time
110,66b7d8f1b8226e65dab2d674,D,A,D,D,B,B,D,C,B,B,DADDBBDCBB,0.6,0.0,0.0,noisy,random,positive,Pass,red,50.0,3.0,4.0,Fail Box,B,C,C,B,A,D,C,A,B,D,BCCBADCABD,0.7,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,I had a very fond enjoyment of chemistry in high school.,I tried to do the stuff in my head and it was challenging.,STEM Track,1014.0,1018,White,High school diploma/A-levels,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
111,66293e1a129d3f87aa344b26,D,C,D,C,D,B,B,A,A,A,DCDCDBBAAA,0.1,0.0,0.0,noisy,random,negative,Pass,red,10.0,2.0,1.0,Pass Box,B,A,C,A,A,A,C,A,C,A,BACAAACACA,0.7,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"I felt that I could, at least, answer one question correctly if I chose A for the answer to each of the 10 questions.  That said, I honestly believe I was able to answer one or two of the questions correctly using my math skills.","It was a little daunting, especially after doing the first section, because I really didn't feel like I had the math skills to answer any of the questions correctly, but I think I answered at least on right.  I thought the rest of the questions in the remaining sections would have very difficult math questions, so I was wondering how hard this would be.  I was happy that the other sections weren't quite as hard as the first section.  Overall, I actually kind of enjoyed myself because I love mental challenges. So, thanks! :)",STEM Track,1716.0,776,White,Graduate degree (MA/MSc/MPhil/other),53,Male,White,United States,United States,United States,English,No,Full-Time
112,5d28e765ebdfd5000127cfdb,A,A,C,B,D,A,D,D,A,A,AACBDADDAA,0.5,0.0,0.0,noisy,random,ground,Pass,red,50.0,2.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,"The previous math questions were hard, and I didn't want to do the extra math work or guess when I ran out of time.",The math problems were stressful with a timer.,Non-STEM Track,781.0,2864,White,Undergraduate degree (BA/BSc/other),38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
113,6703dfc4ad5997b1fef3dd71,C,B,B,C,B,D,B,C,A,A,CBBCBDBCAA,0.2,0.0,0.0,noisy,random,positive,Pass,red,75.0,2.0,0.0,Pass Box,B,C,A,C,B,D,D,D,D,D,BCACBDDDDD,0.2,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,1,0,1,0,0,0,0,I thought that it was more interesting ,I thought it was evil level hard math lol I was lost,STEM Track,418.0,86,White,Technical/community college,29,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
114,674e00e2603903212864189b,A,B,A,A,C,B,A,B,A,D,ABAACBABAD,0.2,0.0,0.0,noisy,random,positive,Fail,red,50.0,5.0,5.0,Pass Box,B,D,C,C,A,C,D,B,B,B,BDCCACDBBB,0.4,STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,R,RRRRRRRRRRR,0,0,0,0,0,0,1,0,0,I THINK I CAN DO,GOOD,STEM Track,1016.0,30,Mixed,Technical/community college,32,Female,White,United States,United States,United States,English,Yes,Full-Time
115,66854dba287fdc346be76462,D,A,D,D,D,B,A,D,A,A,DADDDBADAA,0.2,0.0,0.0,noisy,random,ground,Pass,red,30.0,3.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Because I don't remember how to do all of those crazy math questions 30+ years after high school.,No issues,Non-STEM Track,731.0,323,White,Graduate degree (MA/MSc/MPhil/other),48,Female,White,United States,United States,United States,English,No,Full-Time
117,5d391bc980ccd20018ac4006,B,D,A,B,C,D,A,C,A,B,BDABCDACAB,0.3,0.0,0.0,noisy,random,negative,Pass,red,20.0,4.0,2.0,Pass Box,A,D,C,A,A,D,B,D,A,D,ADCAADBDAD,0.4,STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,seemed interesting enough for me,it was quite the brain challenge,STEM Track,614.0,2945,White,Technical/community college,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
118,5a9c44d2f05361000172055b,D,A,D,C,B,B,D,D,C,B,DADCBBDDCB,0.6,0.0,0.0,noisy,random,ground,Pass,red,80.0,3.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,"Algebra and more advanced math was never my strong suit and it's also not my field of study in college, so I was willing to try the alternative and the non-STEM was the better option for me.",The math questions were quite challenging to me but I did the best I could with those.,Non-STEM Track,1180.0,4279,Latino/Hispanic,Undergraduate degree (BA/BSc/other),35,Male,Mixed,United States,United States,United States,English,No,Full-Time
119,5f4d5dcac7c1d116643efed3,C,C,B,D,A,C,A,A,C,B,CCBDACAACB,0.2,0.0,0.0,noisy,random,positive,Pass,red,10.0,1.0,0.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Because the STEM track was filled with questions and formulas that haven't been relevant to my life since I left school. ,I guessed on every single STEM question. None of the questions or processes have been relevant to me in over a decade.,Non-STEM Track,756.0,3340,White,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
122,677fd09ce5d952ab05b2c304,D,D,B,B,A,B,A,C,B,B,DDBBABACBB,0.4,0.0,0.0,noisy,random,negative,Fail,black,50.0,5.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,0,0,0,0,0,1,0,I felt I had a higher likelihood of answering correctly,The STEM section was difficult because I am out of practice on those forms of Math,Non-STEM Track,497.0,162,White,Undergraduate degree (BA/BSc/other),26,Male,White,United States,United States,United States,English,No,Full-Time
123,645396c0550cfd6559004c7e,D,A,A,B,B,B,,B,B,,DAABBB_BB_,0.4,0.0,0.0,noisy,random,negative,Pass,red,80.0,3.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,Because the STEM questions take too long to evaluate given the time alotted,Thank you for the opportunity to participate in this interesting study,Non-STEM Track,951.0,1373,White,Undergraduate degree (BA/BSc/other),63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
124,655f8b959477c803eb906622,C,B,D,B,B,D,D,C,B,C,CBDBBDDCBC,0.4,0.0,0.0,noisy,random,ground,Fail,black,55.0,5.0,6.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I decided to choose the non-STEM track because I know I didn't do so good on the math test prior and the payout of 0.20 per correct answer seemed more reasonable for me.,My experience was pretty great and I thought the whole process went smoothly.,Non-STEM Track,966.0,1236,Middle Eastern,High school diploma/A-levels,21,Female,Asian,United Arab Emirates,United States,United States,Arabic,Yes,Unemployed (and job seeking)
125,659b022a91e97f5662907a19,A,A,C,A,A,B,D,C,A,B,AACAABDCAB,0.7,0.0,0.0,noisy,random,negative,Pass,red,50.0,5.0,5.0,Not Sure,B,A,A,A,B,D,C,A,B,C,BAAABDCABC,0.8,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"I chose the STEM track as I am currently in college, majoring in STEM. ",I felt semi-confident in some answers as I took a couple of math classes past semesters last year. ,STEM Track,1041.0,1830,White,Technical/community college,22,Female,White,United States,United States,United States,English,Yes,Other
126,66cb66d0d697092a732e6a86,D,A,D,D,B,B,D,C,B,B,DADDBBDCBB,0.6,0.0,0.0,noisy,random,positive,Pass,black,50.0,4.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,A,DBACBDABCA,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,0,0,0,0,0,0,0,"As a psychology master's student, I haven't been able to study STEm that much the past few years and felt weak and not confident enough.",It was fun!,Non-STEM Track,680.0,148,East Asian,Undergraduate degree (BA/BSc/other),22,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
127,5c8e72856243bb0001dcdea2,D,A,B,A,C,B,A,C,B,D,DABACBACBD,0.3,0.0,0.0,noisy,random,ground,Fail,black,10.0,5.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,i felt it would be easier,No it was straight forward,Non-STEM Track,322.0,8325,White,Undergraduate degree (BA/BSc/other),35,Male,White,United States,United States,United States,English,No,Full-Time
129,5bb4d7270c8de800012a9dbf,A,C,D,,A,,,,,,ACD_A_____,0.1,0.0,0.0,noisy,random,positive,Fail,red,50.0,2.0,10.0,Fail Box,C,C,D,A,B,D,C,A,B,,CCDABDCAB_,0.5,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,1,1,1,1,0,0,0,0,Because that is the one I prefer best.,The math questions were very challenging. I didn't have enough time to complete them,STEM Track,1379.0,5,Black/African American,Technical/community college,45,Female,Black,United States,United States,United States,English,No,Part-Time
130,5df2be706e8aab1d1eb46feb,A,A,D,D,D,B,D,C,,B,AADDDBDC_B,0.6,0.0,0.0,noisy,random,positive,Pass,red,65.0,6.0,6.0,Pass Box,B,A,C,B,A,D,C,A,B,C,BACBADCABC,0.9,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,1,0,0,0,It was interesting to me and I had a knack for mathematics and science.,It was good. Thank you!,STEM Track,1062.0,4630,Latino/Hispanic,Undergraduate degree (BA/BSc/other),35,Male,Mixed,United States,United States,United States,English,No,Full-Time
132,6630c32c655e37e8b8d59960,C,A,D,C,D,B,D,C,C,B,CADCDBDCCB,0.6,0.0,0.0,noisy,random,negative,Pass,red,20.0,4.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,I feel very poorly about my skills in the STEM quiz.,It was very stressful taking the first quiz.,Non-STEM Track,836.0,504,White,Graduate degree (MA/MSc/MPhil/other),24,Female,White,United States,United States,United States,English,No,Full-Time
133,671a5b360bf8a1c64ef3f4d9,C,D,B,C,D,B,A,D,C,A,CDBCDBADCA,0.2,0.0,0.0,noisy,random,positive,Fail,red,50.0,2.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I am better at non-STEM subjects.,,Non-STEM Track,593.0,481,White,Undergraduate degree (BA/BSc/other),30,Female,White,United States,United States,United States,English,No,Full-Time
134,654801d7edc99624b1884ce3,B,A,A,B,A,C,D,C,A,B,BAABACDCAB,0.5,0.0,0.0,noisy,random,ground,Pass,red,20.0,2.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,0,0,0,0,0,0,0,0,"The STEM questions were quite challenging and I already figured the level of difficulty, but I decided to take a risk and see what the non-STEM was like, as I felt either way I may not be guaranteed payment but with non STEM I could feel like I possibly had more of a choice. ","Good, no feedback.",Non-STEM Track,905.0,348,Black/African American,Undergraduate degree (BA/BSc/other),26,Female,Black,United States,United States,United States,English,No,Part-Time
135,5cad01a91bf1840018cfabc5,B,C,C,C,C,C,C,C,C,C,BCCCCCCCCC,0.3,0.0,0.0,noisy,random,positive,Pass,red,50.0,1.0,1.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,C,C,C,RRRRRRRRCCC,0,0,1,0,0,0,0,0,0,easier for me to know the answers,"math is not fun, so did not enjoy that",Non-STEM Track,345.0,6625,White,Undergraduate degree (BA/BSc/other),51,Female,White,United States,United States,United States,English,No,Full-Time
136,67ad344193ea61fa1a397889,B,A,A,C,C,D,B,A,C,D,BAACCDBACD,0.2,4.0,24.583,noisy,random,ground,Pass,red,50.0,3.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,1.0,14.854,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Not good with math off the top of my head.,Good.,Non-STEM Track,818.0,7,White,High school diploma/A-levels,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
137,57d02ffb596f5d0001df741f,D,C,B,C,B,C,A,B,A,D,DCBCBCABAD,0.1,0.0,0.0,noisy,random,positive,Fail,red,15.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,Because I know that I did extremely poorly on the math questions and would continue to do so.,"There were no problems or difficulties getting through the study, even if I was a little slow completing it.",Non-STEM Track,865.0,1771,Mixed,High school diploma/A-levels,35,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
139,677c3e75394b977738ddc32d,C,A,B,C,C,A,B,B,B,A,CABCCABBBA,0.1,0.0,0.0,noisy,random,ground,Fail,black,25.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,I'm not great with Math questions like the ones on the previous quiz. I would need to relearn a lot in order to do it so I felt more confident choosing the other option,"It was good, it made me realize how outdated my math comprehension skills are. ",Non-STEM Track,629.0,45,White,Technical/community college,39,Female,White,United Kingdom,United States,United States,English,No,Full-Time
140,66e32820161dbc2134712ee7,B,C,A,C,B,A,D,C,C,B,BCACBADCCB,0.5,0.0,0.0,noisy,random,positive,Pass,red,15.0,3.0,1.0,Pass Box,B,D,C,D,A,D,D,C,C,D,BDCDADDCCD,0.4,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,1,0,1,0,0,0,0,took a chance. trying to live life more on the edge ya know?,It made me feel pretty dumb. ,STEM Track,1078.0,482,White,Technical/community college,45,Female,White,United States,United States,United States,English,No,Part-Time
141,6748a63d679deb8bd2e9cafb,B,A,C,B,D,A,C,C,B,A,BACBDACCBA,0.4,1.0,1.543,noisy,random,ground,Fail,black,50.0,3.0,5.0,Fail Box,C,D,C,C,A,D,C,A,B,C,CDCCADCABC,0.7,STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,I wanted a little bit of a challenge.,I thought some of the questions were to bring back memories of old homework.,STEM Track,944.0,213,East Asian,Undergraduate degree (BA/BSc/other),64,Female,Asian,China,United States,United States,English,No,Full-Time
142,5a82032017ef350001706e9a,D,A,C,B,A,A,B,D,C,B,DACBAABDCB,0.5,0.0,0.0,noisy,random,ground,Pass,red,50.0,2.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"I had very little idea on how to solve the STEM questions, especially when given a limited time.",,Non-STEM Track,1082.0,1340,White,High school diploma/A-levels,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
143,5e9ffe3988f78b1b0710eff6,B,C,C,B,A,C,D,A,C,A,BCCBACDACA,0.4,0.0,0.0,noisy,random,ground,Pass,red,40.0,2.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,0,0,0,0,0,0,0,because the questions up to that point were a bit too complicated and exhausting,i enjoyeed it but experienced a high level of stress at the beginning because i wasnt prepared for how dificut the questions would be,Non-STEM Track,559.0,1704,White,Doctorate degree (PhD/other),54,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
