prolific_id,time_taken,total_approvals,ethnicity,highest_education,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,stem_quiz_1_answers,stem_quiz_1_score,section_1_num_tab_switches,section_1_time_hidden,info_structure,player_performance,overplacement,overestimation,passing_threshold,ball_origin_estimation,preferred_second_survey,section_5_num_tab_switches,section_5_time_hidden,ball_color,schools_private_independent,schools_private_religious,schools_public_school,schools_homeschool,schools_online_school,schools_charter_school,schools_all_girls_school,schools_all_boys_school,schools_stem_oriented_school,track_decision,experience,preferred_second_survey_explanation,stem_quiz_1_1,quiz_2_1,stem_quiz_1_2,quiz_2_2,stem_quiz_1_3,quiz_2_3,stem_quiz_1_4,quiz_2_4,stem_quiz_1_5,quiz_2_5,stem_quiz_1_6,quiz_2_6,stem_quiz_1_7,quiz_2_7,stem_quiz_1_8,quiz_2_8,stem_quiz_1_9,quiz_2_9,stem_quiz_1_10,quiz_2_10,risk_tolerance_1,risk_tolerance_2,risk_tolerance_3,risk_tolerance_4,risk_tolerance_5,risk_tolerance_6,risk_tolerance_7,risk_tolerance_8,risk_tolerance_9,risk_tolerance_10,risk_tolerance_11,continue_or_quit
66f5face3afaaf7cf64980db,490.0,11,White,Undergraduate degree (BA/BSc/other),50,Male,White,United States,United States,United States,English,No,Full-Time,DABBBDDCBB,0.6,0.0,0.0,negative,Pass,35.0,2.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Much better in other subjects.,good,Non-STEM Track,D,D,A,B,B,A,B,C,B,B,D,D,D,A,C,B,B,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
66296df130c9444696571bc7,997.0,692,White,High school diploma/A-levels,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DABBDABCAB,0.4,0.0,0.0,ground,Fail,40.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I was a history major and am also an avid reader. ,"It definitely let me know that I’ve forgotten most of my math classes. I enjoyed it, though!",Non-STEM Track,D,D,A,B,B,A,B,C,D,B,A,D,B,A,C,B,A,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
5a6b7f02e6cc4a0001b6a591,360.0,3265,White,Technical/community college,56,Female,White,Canada,United States,United States,English,No,Part-Time,BCDBBCCBBC,0.2,0.0,0.0,ground,Pass,5.0,2.0,1.0,Not Sure,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I am terrible at math and had to guess at all the answers in the Stem section. ,I was frustrated with the first questions as I did not know any answers. I was fine with the non stem questions. ,Non-STEM Track,B,D,C,B,D,A,B,C,B,B,C,D,C,A,B,B,B,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
66edc42d538ac1d18fa2d1dd,813.0,74,White,Technical/community college,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,DAABDCDCCA,0.5,0.0,0.0,positive,Pass,55.0,1.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,The STEM track was difficult.,"The math was incredibly difficult but I found this research very interesting, thank you.",Non-STEM Track,D,D,A,B,A,A,B,C,D,B,C,D,D,A,C,B,C,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
62e07b7bce4301b22b769df8,1076.0,394,East Asian,Undergraduate degree (BA/BSc/other),28,Male,Asian,United States,United States,United States,Chinese,No,Full-Time,DABBBBDCCA,0.7,0.0,0.0,negative,Pass,60.0,3.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,1,Money and it was interesting and a bit of my parents wanted me to. ,Always fun to do SAT questions 8 years after I left school.,STEM Track,D,B,A,C,B,C,B,A,B,A,B,D,D,C,C,C,C,B,A,C,R,R,R,R,C,C,C,C,C,C,C,1
66bba307f316e9d93bdd0039,509.0,42,White,Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,BABBCDACAB,0.4,1.0,2.498,positive,Fail,100.0,2.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Had to think too much for such a small reward,It was okay,Non-STEM Track,B,D,A,B,B,A,B,C,C,B,D,D,A,A,C,B,A,C,B,D,R,R,R,R,R,R,R,R,R,C,C,0
5e63e24eaf3bd51660031dbe,502.0,8359,White,Technical/community college,38,Male,White,United States,United States,United States,English,Yes,Full-Time,BBDACAACAA,0.1,0.0,0.0,ground,Fail,50.0,5.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I felt my chances were better,Everything was fine.,Non-STEM Track,B,D,B,B,D,A,A,C,C,B,A,D,A,A,C,B,A,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
5dedf0483711364928753ecd,933.0,4344,East Asian,Undergraduate degree (BA/BSc/other),39,Male,Asian,United States,United States,United States,English,No,Full-Time,BAABDBABCA,0.4,0.0,0.0,negative,Pass,25.0,2.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I wasn't confident in my ability to pass another STEM quiz.,I found it somewhat fun.,Non-STEM Track,B,D,A,B,A,A,B,C,D,B,B,D,A,A,B,B,C,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
5c4e3977c0783c00016936f9,509.0,2117,White,Undergraduate degree (BA/BSc/other),30,Male,White,United States,United States,United States,English,Yes,Full-Time,DAABBCBABA,0.3,0.0,0.0,negative,Fail,20.0,2.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,The amount of time given to solve the equations was sufficient enough ,No feedback,Non-STEM Track,D,D,A,B,A,A,B,C,B,B,C,D,B,A,A,B,B,C,A,D,R,R,C,C,C,C,C,C,C,C,C,0
5d7472ad3bc4020015f3bb56,618.0,2746,White,High school diploma/A-levels,27,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month,DBACABDADA,0.2,0.0,0.0,negative,Fail,30.0,5.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,0,1,1,0,0,0,0,It seemed like the easier option for me.,No,Non-STEM Track,D,D,B,B,A,A,C,C,A,B,B,D,D,A,A,B,D,C,A,D,R,R,R,R,R,R,R,C,C,C,C,0
57c137bf5b8c510001af5981,589.0,2626,White,High school diploma/A-levels,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,BCADCDBCAD,0.1,0.0,0.0,negative,Fail,10.0,2.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Those are my stronger subjects,My math is really bad =),Non-STEM Track,B,D,C,B,A,A,D,C,C,B,D,D,B,A,C,B,A,C,D,D,R,R,R,R,R,C,C,C,C,C,C,0
65f00615cafbc1008642ff08,432.0,516,White,High school diploma/A-levels,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),ACBACABBCA,0.2,0.0,0.0,positive,Fail,50.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I’m bad at math ,It was okay ,Non-STEM Track,A,D,C,B,B,A,A,C,C,B,A,D,B,A,B,B,C,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
6689a12457342b4e43fe5af3,902.0,134,White,Technical/community college,34,Male,White,United States,United States,United States,English,No,Part-Time,DAACDADDBB,0.3,0.0,0.0,ground,Pass,30.0,5.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,Simple algebra was not on the menu for my brain this afternoon,"Fairly enjoyable, outside of the headache that occurred due to the algebra haha",Non-STEM Track,D,D,A,B,A,A,C,C,D,B,A,D,D,A,D,B,B,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
5e9389d87d6dc1078fe0ebee,1437.0,3197,Black/African American,Technical/community college,26,Female,Black,United States,United States,United States,English,No,Full-Time,BCBBCABCCD,0.3,1.0,2.327,positive,Pass,29.0,1.0,2.0,Pass Box,Non-STEM Track,1.0,0.885,black,0,0,1,0,0,0,0,0,0,My STEM knowledge is a little rusty ,It was nerve-racking because I know I am not the strongest in math ,Non-STEM Track,B,D,C,B,B,A,B,C,C,B,A,A,B,A,C,B,C,C,D,D,R,R,R,R,C,C,C,C,C,C,C,0
6637a175f1ecda0cc7ffc8c9,1200.0,477,African,Undergraduate degree (BA/BSc/other),40,Male,Black,Kenya,United States,United States,English,DATA_EXPIRED,Full-Time,AACCBB____,0.5,0.0,0.0,negative,Pass,40.0,5.0,5.0,Pass Box,STEM Track,0.0,0.0,red,1,0,1,0,0,0,0,1,0,I was always interested in STEM since I was a child.,It was a pleasant experience.,STEM Track,A,B,A,A,C,C,C,D,B,A,B,D,,B,,B,,B,,C,R,R,R,R,R,C,C,C,C,C,C,1
61692a71630be6d801e55db0,746.0,1090,White,High school diploma/A-levels,26,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",DABCCBDCAB,0.5,0.0,0.0,negative,Pass,100.0,6.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,"I thought I would do better on it, and I'm definitely correct in that regard since I got every question right on the Non-STEM track.",I liked the tests; I feel like the third question asking about how the test taker did on the first round of questions could have been better explained. (The one asking for a number out of /10),Non-STEM Track,D,D,A,B,B,A,C,C,C,B,B,D,D,A,C,B,A,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
5c989ea4c7f75b0001677fa8,1102.0,822,White,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DCCBBBAABA,0.4,0.0,0.0,negative,Fail,75.0,2.0,6.0,Fail Box,STEM Track,0.0,0.0,black,0,1,0,0,0,0,0,0,0,I struggled with math in elementary and high school but began to grow my confidence in math in college so I wanted to accept that challenge to test myself.,N/A I had a pleasant experience and don't feel as though I have suggestions or recommendations. Thank you!,STEM Track,D,C,C,A,C,B,B,B,B,D,B,D,A,C,A,A,B,C,A,A,R,R,R,C,C,C,C,C,C,C,C,1
663ce4e0481cec08d00ab105,450.0,771,White,Graduate degree (MA/MSc/MPhil/other),42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DDACCAAAAB,0.1,0.0,0.0,positive,Fail,40.0,2.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I am more confident outside of science and math,I,Non-STEM Track,D,D,D,B,A,A,C,C,C,B,A,D,A,A,A,B,A,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
5bcc26ba4f22df00010f166d,776.0,1366,Latino/Hispanic,High school diploma/A-levels,34,Male,Other,United States,United States,United States,English,No,Full-Time,DABCDBDCDB,0.5,0.0,0.0,negative,Pass,40.0,3.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I felt more confident in answering the non-STEM questions accurately,All of the various instructions were a bit confusing and tedious,Non-STEM Track,D,D,A,B,B,A,C,C,D,B,B,D,D,A,C,B,D,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
6728ac4e1f0ac5ccaa3d7675,731.0,10,African,High school diploma/A-levels,31,Male,Black,Ghana,United States,United States,English,Yes,DATA_EXPIRED,CCBBBBCCCC,0.5,0.0,0.0,negative,Fail,80.0,8.0,9.0,Pass Box,STEM Track,0.0,0.0,red,0,0,0,0,1,0,0,0,0,it will help me,good,STEM Track,C,C,C,B,B,B,B,B,B,C,B,B,C,B,C,B,C,B,C,B,R,R,R,R,R,R,R,R,R,R,C,1
67158a52bdda9ea30d07de25,451.0,46,White,Technical/community college,25,Male,White,United States,United States,United States,English,Yes,Part-Time,CCABBCDDAC,0.3,0.0,0.0,positive,Fail,50.0,7.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I like mathematics.,,STEM Track,C,B,C,C,A,B,B,C,B,D,C,D,D,B,D,C,A,D,C,A,R,R,R,R,R,C,C,C,C,C,C,1
663afb4c74805516d7983f27,1381.0,937,White,High school diploma/A-levels,47,Female,White,United States,United States,United States,English,No,Full-Time,DCBACADCDA,0.2,1.0,3.909,negative,Pass,5.0,1.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I haven't taken those types of math classes in a long time and barely remember any of it.,"It was kind of fun. When I saw the math questions I was like, what? Lol",Non-STEM Track,D,D,C,B,B,A,A,C,C,B,A,D,D,A,C,B,D,C,A,D,R,C,C,C,C,C,C,C,C,C,C,0
658289aeaf946c0306a5c083,1563.0,406,East Asian,High school diploma/A-levels,24,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),AABBBBDCBB,0.8,0.0,0.0,ground,Fail,100.0,10.0,10.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I major in a STEM field so I am confident in my mathematical abilities. ,"It was great actually, provided a great set of exercises to challenge myself.",STEM Track,A,B,A,A,B,C,B,A,B,A,B,D,D,C,C,A,B,B,B,C,R,R,C,C,C,C,C,C,C,C,C,1
66fb614bb2ee41889ae13f1c,405.0,31,White,High school diploma/A-levels,46,Male,White,United States,United States,United States,English,No,Part-Time,DAACCBBCDA,0.3,0.0,0.0,negative,Pass,11.0,2.0,0.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I'd get $2 if I got them all wrong.,I wish I hadn't come here!  ;-),STEM Track,D,D,A,D,A,D,C,D,C,D,B,D,B,D,C,D,D,D,A,D,R,R,R,R,R,C,C,C,C,C,C,1
62f9c9926b5d15714845f331,676.0,292,White,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",CADCBAAABA,0.2,0.0,0.0,negative,Fail,32.0,2.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I didn't want to do any more math problems because math isn't my strongest subject,It was great for people who are decent in math for the first part. The English part was easier for me.,Non-STEM Track,C,D,A,B,D,A,C,C,B,B,A,A,A,A,A,B,B,C,A,D,C,R,R,R,R,R,C,R,R,R,R,0
6728ecb8f622c6f2a2eaa6fc,445.0,26,Mixed,Undergraduate degree (BA/BSc/other),37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,CBADBCCAAB,0.2,0.0,0.0,positive,Pass,2.0,3.0,1.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I'll gamble for a dollar ,Enjoysble,STEM Track,C,A,B,A,A,A,D,A,B,A,C,A,C,A,A,A,A,A,B,A,R,R,C,C,C,C,C,C,C,C,C,1
664e3a724e9031ecde986655,549.0,102,White Mexican,Technical/community college,43,Male,White,United States,United States,United States,English,No,Full-Time,BCAABAABCA,0.2,0.0,0.0,positive,Fail,50.0,5.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I love science ,I thought it was a lot ,STEM Track,B,C,C,B,A,B,A,B,B,B,A,B,A,A,B,A,C,B,A,B,R,R,R,R,R,R,R,C,C,C,C,1
6612f75ce40b8b512658beaf,311.0,161,White,Undergraduate degree (BA/BSc/other),46,Male,White,United States,United States,United States,English,No,Full-Time,DCABCDBCAB,0.3,0.0,0.0,ground,Fail,90.0,5.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I believe I would do better with my knowledge ,Fun,Non-STEM Track,D,D,C,B,A,A,B,C,C,D,D,D,B,A,C,B,A,C,B,D,R,C,C,C,C,C,C,C,C,C,C,0
60bae1ebe45be85442acce84,894.0,2584,White,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,No,Other,DABCDBCCCB,0.5,0.0,0.0,positive,Pass,25.0,3.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,1,0,0,0,0,0,0,0,"I have not done complex math since I was in high school, 10 years ago. I know I'm not great at math anymore.","I don't have any particular feedback. Everything about the study seemed to work well, and I didn't have any problems or technical issues.",Non-STEM Track,D,D,A,B,B,A,C,C,D,B,B,D,C,A,C,B,C,C,B,D,R,R,C,C,C,C,C,C,C,C,C,0
6132cc931d18eb3ce734accf,1362.0,2087,White,Undergraduate degree (BA/BSc/other),58,Male,White,United States,United States,United States,English,No,Full-Time,DCDDBB____,0.2,0.0,0.0,negative,Pass,50.0,3.0,2.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Only 2 correct answers were required to pass,I don't remember most of my schooling,STEM Track,D,C,C,B,D,B,D,A,B,A,B,B,,C,,A,,B,,A,R,R,R,R,C,C,C,C,C,C,C,1
5ec9112305ac273ed882f22a,501.0,1069,White,Doctorate degree (PhD/other),39,Male,White,United States,United States,United States,English,No,Full-Time,CAACCBCBCC,0.3,0.0,0.0,positive,Fail,5.0,2.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,0,1,0,0,0,0,0,I am more comfortable with non-STEM topics and have not studied algebra or geometry in decades.,The STEM test was difficult.,Non-STEM Track,C,D,A,B,A,A,C,C,C,B,B,D,C,A,B,B,C,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
65dd00763076d70c85c24b1b,380.0,487,South East Asian,Technical/community college,22,Male,Asian,United States,United States,United States,Vietnamese,Yes,Part-Time,AABCBBCABB,0.5,1.0,0.69,negative,Pass,10.0,0.0,0.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I was not able to solve most of the math problems from the 1st section,It was a good experience to see where I was and if my knowledge from back in school still stuck with me.,Non-STEM Track,A,D,A,B,B,A,C,C,B,B,B,D,C,A,A,B,B,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
6696cb900298e5e424ddbb00,564.0,199,Black/African American,Undergraduate degree (BA/BSc/other),33,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),DCCCCCBDCB,0.3,0.0,0.0,negative,Fail,65.0,5.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,seemed better for me ,all good ,Non-STEM Track,D,D,C,B,C,A,C,C,C,B,C,D,B,A,D,B,C,C,B,B,R,C,C,R,R,C,C,C,C,C,C,0
611c3a95571912992fae32cf,728.0,2762,White,High school diploma/A-levels,31,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),BBACBAACBA,0.2,0.0,0.0,negative,Fail,43.0,1.0,3.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I like technology.,BORING,STEM Track,B,C,B,B,A,D,C,C,B,C,A,B,A,B,C,B,B,A,A,B,R,C,C,R,R,R,C,C,C,C,C,1
66b81adbc27d50653ded3da4,683.0,550,East Asian,Undergraduate degree (BA/BSc/other),28,Male,Asian,China,United States,United States,Chinese,Yes,Full-Time,BABDADDCBB,0.4,0.0,0.0,positive,Pass,25.0,3.0,4.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Money,"No feedback, it was fun",STEM Track,B,B,A,B,B,C,D,A,A,A,D,D,D,C,C,A,B,B,B,A,R,R,R,R,R,C,C,C,C,C,C,1
649609322cee8b311a1c3f0f,647.0,3331,White,Technical/community college,37,Male,White,United States,United States,United States,English,No,Part-Time,BBCDCBABDA,0.2,0.0,0.0,ground,Fail,60.0,3.0,3.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Hope to get lucky and win more money somehow.,I haven't understood any of this since high school.,STEM Track,B,A,B,D,C,C,D,B,C,C,B,B,A,C,B,C,D,C,A,D,R,R,R,R,R,C,C,C,C,C,C,1
66aabe2a82ed5061379fa052,1208.0,373,Black/African American,Graduate degree (MA/MSc/MPhil/other),34,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time,DD__BB_B_A,0.2,0.0,0.0,ground,Fail,30.0,3.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,black,1,0,1,0,0,0,0,0,0,It's what I enjoy doing,I enjoyed every bit of it.,Non-STEM Track,D,D,D,B,,A,,C,B,B,B,D,,A,B,B,,C,A,D,R,C,C,C,C,C,C,C,C,C,C,0
66fd131b4ece3a7928716865,475.0,227,Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),43,Male,Other,United States,United States,United States,English,No,Full-Time,ABCBCBBBCB,0.6,0.0,0.0,negative,Pass,30.0,4.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,because i wanted to increase my bonus chances,it was great,STEM Track,A,C,B,B,C,D,B,C,C,B,B,C,B,C,B,C,C,D,B,A,R,R,R,R,R,C,C,C,C,C,R,1
65d76ebb8291ac6b90e131a7,976.0,279,South Asian,Undergraduate degree (BA/BSc/other),26,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED,AABBBCBCDB,0.6,0.0,0.0,ground,Pass,50.0,5.0,6.0,Pass Box,STEM Track,0.0,0.0,red,1,1,1,0,0,0,0,1,0,Personal Interest,,STEM Track,A,B,A,D,B,C,B,B,B,A,C,D,B,C,C,A,D,B,B,C,R,R,R,R,R,C,C,C,C,C,C,1
667e3c908dfe54c0973bbe34,970.0,491,Black/African American,High school diploma/A-levels,50,Female,Black,United States,United States,United States,English,No,Full-Time,DCCCBDCBBC,0.2,0.0,0.0,positive,Fail,2.0,3.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,algebra was not my strongest subject to be honest so i chose not to fail again.,The experience was interesting and fun.,Non-STEM Track,D,D,C,B,C,A,C,C,B,B,D,D,C,A,B,B,B,C,C,D,R,R,R,C,C,C,C,C,C,C,C,0
66e3a5d19b4dd663d2c8b9ad,375.0,99,Black/African American,High school diploma/A-levels,25,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking),CCCCCCCCCC,0.3,0.0,0.0,positive,Pass,25.0,3.0,3.0,Not Sure,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Im horrible at stem subjects,Easy and enjoyable except the math ,Non-STEM Track,C,D,C,B,C,A,C,C,C,B,C,D,C,A,C,B,C,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
6681a790567ed4edc86ca4a4,977.0,470,White,High school diploma/A-levels,49,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",DABCCCBAAB,0.2,0.0,0.0,positive,Fail,51.0,1.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,1,0,0,0,I had an extremely low chance of answering any of the questions correctly.,It was somewhat confusing and forced me to use brain cells that have been dormant for decades.,Non-STEM Track,D,D,A,B,B,A,C,C,C,B,C,D,B,A,A,B,A,C,B,D,R,R,R,C,C,C,C,C,C,C,C,0
666e2123f31347ddef69f7a1,1095.0,481,Black/African American,High school diploma/A-levels,28,Male,Black,United States,United States,United States,English,No,Full-Time,BCDBDBBABA,0.2,0.0,0.0,positive,Pass,50.0,1.0,1.0,Not Sure,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I wanted to try my luck for the bonus payment.,My experience was good.,STEM Track,B,B,C,A,D,C,B,B,D,A,B,D,B,C,A,A,B,B,A,A,R,R,R,R,R,C,C,C,C,C,C,1
6734a50bb2f6e5f5ab60c014,604.0,17,Black/African American,High school diploma/A-levels,20,Male,Black,Ghana,United States,United States,English,Yes,DATA_EXPIRED,BCAACBDCAA,0.3,0.0,0.0,ground,Fail,50.0,4.0,4.0,Pass Box,STEM Track,0.0,0.0,black,1,1,0,0,0,0,0,0,0,to learn,good experience,STEM Track,B,B,C,B,A,D,A,D,C,B,B,B,D,A,C,B,A,D,A,C,R,C,C,C,C,C,C,C,C,C,C,1
5fc6e3a0040c3f0e7cb45c8a,639.0,7220,White,Technical/community college,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BBBCBABBCA,0.2,0.0,0.0,ground,Pass,50.0,2.0,1.0,Pass Box,STEM Track,0.0,0.0,red,0,0,0,1,0,0,0,0,0,It paid more,no experience just schooling with college degree.,STEM Track,B,C,B,C,B,B,C,C,B,A,A,B,B,C,B,B,C,B,A,B,C,R,R,R,R,R,R,R,R,C,C,1
6632a45ac854ff55d9eb87e4,758.0,624,Latino/Hispanic,Technical/community college,27,Male,Other,Mexico,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED,DAACBBDCAB,0.6,0.0,0.0,positive,Pass,60.0,7.0,6.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,The non-STEM track had a higher chance of offering something consistent.,,Non-STEM Track,D,D,A,B,A,A,C,C,B,B,B,D,D,A,C,B,A,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
5ea96f2dbd3d10051fc94b30,1297.0,535,Middle Eastern,Undergraduate degree (BA/BSc/other),36,Male,Other,United States,United States,Lebanon,English,No,Full-Time,CBBACBAADA,0.1,0.0,0.0,positive,Fail,40.0,1.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,The first set of STEM questions were difficult ,It was a good survey ,Non-STEM Track,C,D,B,D,B,A,A,C,C,B,B,D,A,A,A,B,D,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
62f975cbc3507ecf77180d00,721.0,1951,White,Secondary education (e.g. GED/GCSE),21,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),DACBBDBCCB,0.7,0.0,0.0,negative,Pass,40.0,4.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,1,0,0,0,0,0,I knew it would be easier for me.,"It was fine, no feedback.",Non-STEM Track,D,D,A,B,C,A,B,C,B,B,D,D,B,A,C,B,C,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
65f0e572d1ca00e646860bff,1063.0,584,White,Technical/community college,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",DABCCADAAB,0.3,0.0,0.0,negative,Pass,40.0,4.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am not at all confident in my math capability and it is something I have not studied at all on a personal level since being out of school. It is something I do not have a strong interest in.,"I felt like I was being teased by an evil , whimsical robot math wizard who was stirring up all my forgotten nightmares about Pre Calc. But I was surprised I could even think my way through any of the problems, so that was nice. Also I am beefy when it comes to vocabulary so thank god I didn’t choose the STEM track the second round. ",Non-STEM Track,D,D,A,B,B,A,C,C,C,B,A,D,D,A,A,B,A,C,B,D,R,R,C,C,C,C,C,C,C,C,C,0
614de6895ac2892842f52ec7,633.0,984,White,High school diploma/A-levels,44,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),BADDCBDAAA,0.3,0.0,0.0,negative,Fail,30.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I have not done that kind of math in over 20 years.,I was a bit sad about how much math I have forgotten!,Non-STEM Track,B,D,A,B,D,A,D,C,C,B,B,D,D,A,A,B,A,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
61177ea521a68858654a2cdf,994.0,1324,White,Technical/community college,35,Male,White,United States,United States,United States,English,No,Part-Time,BAABD_____,0.2,1.0,1.44,negative,Pass,25.0,3.0,2.0,Pass Box,Non-STEM Track,1.0,2.041,red,0,0,1,0,0,0,0,0,0,It bore less risk for losing money.,"It was an interesting study and the first part was quite challenging. It's been a while since I've done math. Interesting study, thanks!",Non-STEM Track,B,D,A,B,A,A,B,C,D,B,,D,,A,,B,,C,,D,R,R,R,C,C,C,C,C,C,C,C,0
