Unnamed: 0,Intro.1.player.prolific_id,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Time taken,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,continue_or_quit
139,66561f43036fa71956d44743,D,B,B,D,A,C,A,A,C,A,DBBDACAACA,0.1,0.0,0.0,noisy,random,negative,Fail,black,55.0,3.0,2.0,Fail Box,D,B,A,C,B,C,D,B,A,A,DBACBCDBAA,0.0,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,just to see if i could do it,it was way harder then i was thinking but i like a challenge. but i would like time to get familiar with before,STEM Track,933.0,220,White,High school diploma/A-levels,27,Male,White,United States,United States,United States,English,No,Other,1
140,610e063896c52970e2c24bb5,C,B,D,C,B,C,B,C,B,C,CBDCBCBCBC,0.2,0.0,0.0,noisy,random,negative,Fail,black,12.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,C,C,C,RRRRRRRRCCC,0,0,0,1,1,0,0,0,0,I felt my non-STEM skills would be better then my STEM skills,"Great, none!",Non-STEM Track,535.0,839,White,Undergraduate degree (BA/BSc/other),21,Female,White,United States,United States,United States,English,Yes,Part-Time,0
141,5f741b74992460061db87287,C,A,D,C,B,C,B,A,D,A,CADCBCBADA,0.2,0.0,0.0,noisy,random,negative,Fail,red,20.0,2.0,8.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I don't do well with math.,"Fine, but very jarring.",Non-STEM Track,410.0,794,White,High school diploma/A-levels,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,0
142,66d8a8a4486ac018f50f9091,D,A,A,A,A,A,A,A,A,A,DAAAAAAAAA,0.1,0.0,0.0,noisy,random,negative,Pass,red,50.0,2.0,1.0,Pass Box,A,A,A,A,A,C,C,A,A,A,AAAAACCAAA,0.5,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,0,1,0,0,0,0,0,I thought you would ask science questions,"You would have to be paying me more to try and relearn math i forgot four years ago, i really just can't",STEM Track,1953.0,38,White,Undergraduate degree (BA/BSc/other),23,Female,White,United States,United States,United States,English,No,Part-Time,1
143,657dae23f3bac23e1b62a01e,D,A,C,B,B,B,D,C,A,D,DACBBBDCAD,0.7,0.0,0.0,noisy,random,negative,Pass,red,39.0,4.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,1,0,0,0,0,0,0,0,Stem just isn’t my strength,,Non-STEM Track,2491.0,281,Latino/Hispanic,Undergraduate degree (BA/BSc/other),24,Female,Other,United States,United States,United States,Spanish,Yes,Due to start a new job within the next month,0
145,66e0811a4eaeb1b4168bffd5,B,C,A,B,C,B,D,A,B,A,BCABCBDABA,0.3,0.0,0.0,noisy,random,negative,Fail,black,50.0,3.0,4.0,Fail Box,D,A,A,C,B,B,A,B,C,D,DAACBBABCD,0.8,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Not familiar with STEM,My experience was surprised with my lack of knowledge on the questions ,Non-STEM Track,908.0,17,White,Undergraduate degree (BA/BSc/other),23,Female,White,United States,United States,United States,English,No,Full-Time,0
146,6648a72ac62125647c5b1ef1,C,A,A,D,D,D,D,B,A,D,CAADDDDBAD,0.2,1.0,16.956,noisy,random,ground,Pass,red,1.0,1.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,3.0,28.091,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,1,0,0,I perfer a guaranteed win or loss.,No,Non-STEM Track,1213.0,543,African,Undergraduate degree (BA/BSc/other),31,Female,Black,Nigeria,United States,United States,English,Yes,Full-Time,0
147,62b755ac8d4ceeb1a463c05a,B,B,B,D,,,,,,,BBBD______,0.0,0.0,0.0,noisy,random,ground,Fail,black,5.0,1.0,1.0,Fail Box,D,B,A,C,B,D,A,B,C,C,DBACBDABCC,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,1,0,0,0,0,0,0,0,"Because I thought it would be more of the same, that kind of math I am not so good at. ","It was fun to see how much I knew, I had trouble with the math but I did better with the other part I believe. ",Non-STEM Track,1313.0,2922,White,Technical/community college,60,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,0
148,566a17d07da0350012b3e876,B,C,A,C,C,C,D,C,B,B,BCACCCDCBB,0.3,0.0,0.0,noisy,random,ground,Pass,red,80.0,2.0,2.0,Pass Box,C,B,D,B,C,D,C,D,B,A,CBDBCDCDBA,0.3,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I thought I could get 2 right.,It was difficult. Thank You.,STEM Track,1057.0,3095,White,High school diploma/A-levels,54,Male,White,United States,United States,United States,English,No,Full-Time,1
149,65e4b150feb15ebecb2fe5e8,A,C,A,,D,B,A,B,A,A,ACA_DBABAA,0.2,0.0,0.0,noisy,random,negative,Fail,black,25.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,"I was in honors classes for English, and I have published several books. However, I was never good at match or sciences, with the exception of some of the biologies. I thought it would be to my advantage to avoid STEM questions.",I hate math so much that those questions were giving me flashbacks haha! Good job on making it brutal!,Non-STEM Track,1148.0,244,White,Technical/community college,43,Female,White,United States,United States,United States,English,Yes,Part-Time,0
150,5bdcd88176d6d50001bc3849,D,A,B,C,C,B,D,C,B,B,DABCCBDCBB,0.5,0.0,0.0,noisy,random,negative,Pass,red,50.0,3.0,4.0,Fail Box,B,A,C,A,A,D,C,A,C,C,BACAADCACC,0.9,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Pretty sure I could get four correct,"Good, have not done most of that math in decades",STEM Track,1128.0,5856,White,Undergraduate degree (BA/BSc/other),59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1
151,5e0cbb0be297d545c33e1739,D,C,B,C,D,A,A,A,B,C,DCBCDAAABC,0.0,0.0,0.0,noisy,random,ground,Fail,black,50.0,1.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,1,1,0,0,0,0,0,0,Easier,Section 1 sucked,Non-STEM Track,718.0,421,White,High school diploma/A-levels,73,Female,White,United States,United States,Poland,English,No,Other,0
152,66f31b6205f13a616bd3c9bc,D,A,A,B,A,C,D,B,C,B,DAABACDBCB,0.5,0.0,0.0,noisy,random,negative,Pass,red,40.0,3.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,"I assumed it would be easier to complete, especially after witnessing the first questions that were given to me (which I found difficult).","I am indifferent to the process, everything went ok. I do not have feedback.",Non-STEM Track,910.0,5,White,High school diploma/A-levels,18,Male,White,United States,United States,United States,English,No,Part-Time,0
153,66f2edccc82cfc39ba5d85c4,D,A,D,C,B,B,A,C,B,B,DADCBBACBB,0.5,0.0,0.0,noisy,random,ground,Pass,red,50.0,5.0,3.0,Pass Box,B,B,C,A,B,D,C,C,D,D,BBCABDCCDD,0.5,STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,It is challenging as I have not practiced STEM related problems in years,,STEM Track,1217.0,12,Latino/Hispanic,Technical/community college,30,Female,Mixed,United States,United States,United States,Spanish,No,Full-Time,1
154,5b0b8252e9270900013ba88f,D,A,D,B,B,D,D,B,C,B,DADBBDDBCB,0.6,0.0,0.0,noisy,random,ground,Pass,red,70.0,6.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,1,I had trouble recalling some math methods and decided to play it safe.,The instructions were clear and the process flowed smoothly.,Non-STEM Track,1000.0,2185,Latino/Hispanic,Undergraduate degree (BA/BSc/other),54,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,0
155,66818dfd69bdb3f339514a29,C,B,B,B,A,A,B,B,D,B,CBBBAABBDB,0.2,0.0,0.0,noisy,random,positive,Pass,black,50.0,2.0,2.0,Fail Box,D,A,A,C,B,D,A,B,C,D,DAACBDABCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,0,0,0,0,0,1,0,0,0,I chose the Non-Stem Track since math is not my strongest subject.,It was a little stressful with the math section of this survey but after completing the first section it was a breeze.,Non-STEM Track,735.0,186,Latino/Hispanic,Technical/community college,25,Female,Other,United States,United States,United States,English,No,Full-Time,0
156,665377aea47ffa34fb49bd71,D,B,A,C,B,B,B,C,,,DBACBBBC__,0.3,0.0,0.0,noisy,random,positive,Fail,red,80.0,4.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I was not confident in answering questions I already struggled with.,"I was not expecting difficult math I have not done in years without any refreshers. It was difficult, but interesting.",Non-STEM Track,950.0,405,Mixed,Technical/community college,32,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),0
157,6651118444f987017d94bd63,C,B,C,D,C,B,C,C,C,C,CBCDCBCCCC,0.4,0.0,0.0,noisy,random,negative,Fail,red,50.0,5.0,5.0,Not Sure,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,Easier,Tough.,Non-STEM Track,631.0,733,Caribbean,Undergraduate degree (BA/BSc/other),34,Male,Asian,United States,United States,United States,English,Yes,Full-Time,0
158,66d8ec93a0cbaf5384fe2148,A,C,C,B,C,D,A,C,C,B,ACCBCDACCB,0.6,0.0,0.0,noisy,random,positive,Fail,red,1.0,3.0,7.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,Not strong at stem subjects,intrigued,Non-STEM Track,773.0,65,White,High school diploma/A-levels,43,Female,White,United States,United States,United States,English,No,Full-Time,0
159,614e7196ef4fbb72f9a5223c,D,A,,,B,B,,C,,,DA__BB_C__,0.4,0.0,0.0,noisy,random,negative,Fail,red,70.0,4.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,Forgot too much math since school,Made it humble,Non-STEM Track,948.0,4307,White,Undergraduate degree (BA/BSc/other),76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",0
161,65216075939674db7a47e7d0,D,C,B,D,A,B,C,B,C,A,DCBDABCBCA,0.2,0.0,0.0,noisy,random,ground,Pass,red,10.0,1.0,2.0,Fail Box,B,B,C,C,B,D,C,C,A,B,BBCCBDCCAB,0.4,STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,"I thought it would have been something else in the STEM realm, like science.","It was just very hard, as it was a lot of math I have not had to do since Sophomore year of high school.",STEM Track,693.0,793,White,Graduate degree (MA/MSc/MPhil/other),26,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,1
162,65a6b6153abd42a5a5d2ac10,B,A,B,C,D,A,B,C,,,BABCDABC__,0.2,0.0,0.0,noisy,random,positive,Fail,red,50.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,1,0,0,0,0,0,I haven't done math like that since I was in high school and was not confident in my ability to answer the questions correctly. ,The math section was stressful because I like to get things right. But overall the study was straightforward and I didn't have any issues with the instructions. ,Non-STEM Track,997.0,368,Mixed,Technical/community college,34,Female,Mixed,United States,United States,United States,English,No,Full-Time,0
163,637e447c16e05f6828930612,D,A,B,C,D,C,B,B,B,C,DABCDCBBBC,0.1,0.0,0.0,noisy,random,negative,Fail,black,20.0,2.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,"I am much better with language arts than with the sciences, plus the questions in the first round were almost impossible",I was frustrated with the first set of questions and I enjoyed answerering the second set.,Non-STEM Track,672.0,3493,White,Doctorate degree (PhD/other),69,Male,White,United States,United States,United States,English,No,Full-Time,0
166,63eab089ff73041bdea22229,D,A,C,C,C,B,D,A,C,A,DACCCBDACA,0.5,2.0,13.191,noisy,random,positive,Fail,red,60.0,4.0,6.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Not so good at STEM personally.,It was fun and interesting!!,Non-STEM Track,408.0,494,White,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,0
167,66e784bf7e22eae95ee3b5c7,D,A,B,A,D,B,D,C,B,B,DABADBDCBB,0.5,1.0,5.094,noisy,random,ground,Fail,black,80.0,9.0,8.0,Pass Box,B,A,C,A,A,D,C,A,B,C,BACAADCABC,1.0,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,1,0,0,0,0,0,0,0,I thought my odds would be better.,"I clicked off the tab a few times during the first timed section to adjust my music. I didn't know that clicking off wasn't aloud but I read it before I submitted my first section. I completed the rest of the study without clicking off. If that is a problem, please give me partial payment for my time.",STEM Track,1211.0,29,South Asian,High school diploma/A-levels,21,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),1
168,64ec1d84372b0dbb94589054,D,B,A,B,B,B,D,A,C,B,DBABBBDACB,0.6,0.0,0.0,noisy,random,positive,Pass,black,20.0,2.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,1.0,0.704,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I was not confident in my abilities to answer more STEM questions given my performance on the first part.,No feedback :),Non-STEM Track,601.0,433,White,Undergraduate degree (BA/BSc/other),26,Female,White,United States,United States,United States,English,Yes,Other,0
169,608e2cb9067eb028500433d5,D,A,A,C,D,B,A,A,C,A,DAACDBAACA,0.3,0.0,0.0,noisy,random,positive,Pass,red,50.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,Because the math questions were very hard for me.,This was challenging for me.,Non-STEM Track,1000.0,4119,White,Undergraduate degree (BA/BSc/other),69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",0
170,66b629016f7dd536321ee5f8,D,B,C,C,B,D,B,C,B,C,DBCCBDBCBC,0.3,0.0,0.0,noisy,random,negative,Pass,red,0.0,0.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Because I cant do stem,"I hated the first set of questions, and felt stupid because I haven't had this type of math in 50 years",Non-STEM Track,644.0,168,White,High school diploma/A-levels,56,Female,White,United States,United States,United States,English,No,Part-Time,0
171,6637f62f0645db241bee0959,D,D,A,B,C,A,C,C,A,C,DDABCACCAC,0.2,0.0,0.0,noisy,random,negative,Fail,black,50.0,2.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,1,0,0,0,0,It seemed easier ,The first set of questions were difficult ,Non-STEM Track,1203.0,393,White,High school diploma/A-levels,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",0
172,6682c6f76c5e575920a7afc0,B,A,B,B,D,C,B,A,A,A,BABBDCBAAA,0.2,0.0,0.0,noisy,random,ground,Fail,black,50.0,6.0,6.0,Pass Box,D,B,A,D,B,D,A,B,C,D,DBADBDABCD,0.9,Non-STEM Track,2.0,26.298,R,R,R,R,R,R,R,R,R,R,R,RRRRRRRRRRR,0,0,1,0,0,0,0,0,0,Because i knew there could be another chance to win ,,Non-STEM Track,1380.0,178,Black/African American,Undergraduate degree (BA/BSc/other),34,Female,Black,United States,United States,United States,English,Yes,Full-Time,0
173,66d7b32212721220c5da226f,D,A,A,D,C,A,C,B,C,A,DAADCACBCA,0.2,0.0,0.0,noisy,random,ground,Fail,black,25.0,0.0,3.0,Fail Box,D,D,A,C,B,D,A,B,C,B,DDACBDABCB,0.8,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,the probability that i would pass the stem was too low,Even though i think i didnt do well on the Stem part i enjoyed doing the test because it made me think differently,Non-STEM Track,1011.0,69,Black/African American,Undergraduate degree (BA/BSc/other),39,Female,Black,United States,United States,United States,English,No,Full-Time,0
174,66f21c08e32dccbb7b7bb996,C,D,A,C,D,B,B,A,C,D,CDACDBBACD,0.2,0.0,0.0,noisy,random,negative,Pass,red,45.0,1.0,1.0,Pass Box,A,B,A,C,B,D,A,C,C,D,ABACBDACCD,0.8,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,0,0,1,0,0,0,0,0,0,I am not a fan of STEM,Great experience ,Non-STEM Track,1112.0,18,Black/African American,Undergraduate degree (BA/BSc/other),34,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED,0
175,66ae0ded9f6746fe2d597817,C,B,C,B,B,C,B,C,B,C,CBCBBCBCBC,0.4,0.0,0.0,noisy,random,negative,Fail,black,45.0,6.0,7.0,Pass Box,B,C,B,C,C,B,C,B,C,B,BCBCCBCBCB,0.2,STEM Track,0.0,0.0,R,R,C,R,C,R,R,C,R,C,R,RRCRCRRCRCR,0,0,1,0,0,0,0,0,0," For people who are curious about how things work or want to make a tangible impact, STEM can be an exciting field that offers endless possibilities.",25,STEM Track,1044.0,84,Black/African American,Doctorate degree (PhD/other),52,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time,1
176,66abb1d19603aab212118aea,B,C,A,C,A,D,A,B,A,A,BCACADABAA,0.0,0.0,0.0,noisy,random,negative,Fail,black,50.0,3.0,5.0,Fail Box,C,C,C,C,C,D,D,A,D,C,CCCCCDDADC,0.4,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,Taking a chance.,"I enjoyed the survey, it was different than others!",STEM Track,931.0,54,White,Technical/community college,30,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,1
177,6315dbda57439d794f865dbd,,,,,,,,,,,__________,0.0,0.0,0.0,noisy,random,negative,Fail,red,50.0,5.0,5.0,Pass Box,A,C,C,A,B,A,C,C,A,B,ACCABACCAB,0.3,STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,it seemed the most profitable and definite,,STEM Track,1427.0,2841,White,Undergraduate degree (BA/BSc/other),53,Male,White,United States,United States,Ireland,English,No,Full-Time,1
178,5f1b4845cbf55f3192e33b89,C,D,A,B,A,C,A,A,B,D,CDABACAABD,0.1,0.0,0.0,noisy,random,ground,Fail,black,60.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,C,C,D,DBACBDACCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I struggled with the math portion. ,,Non-STEM Track,850.0,2351,Latino/Hispanic,Undergraduate degree (BA/BSc/other),27,Male,White,United States,United States,United States,Spanish,No,Full-Time,0
179,5e9e19d808b9931ef37373c6,A,D,A,B,B,B,D,B,C,A,ADABBBDBCA,0.6,0.0,0.0,noisy,random,positive,Pass,red,50.0,7.0,5.0,Fail Box,B,A,C,A,A,D,C,A,B,C,BACAADCABC,1.0,STEM Track,0.0,0.0,C,C,C,C,C,C,C,C,C,C,C,CCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I am more STEM inclined given my background,It was good,STEM Track,897.0,1768,South East Asian,Undergraduate degree (BA/BSc/other),29,Male,Asian,United States,United States,United States,Urdu,Yes,Other,1
180,5fe2ca269568d5e8f57933aa,A,A,D,,D,B,D,C,,,AAD_DBDC__,0.5,0.0,0.0,noisy,random,ground,Pass,red,59.0,6.0,5.0,Pass Box,B,,C,C,A,D,C,A,B,,B_CCADCAB_,0.7,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,0,0,0,1,0,0,0,Because science and technology are among my favorite subjects.,,STEM Track,1322.0,1201,South Asian,Undergraduate degree (BA/BSc/other),22,Male,Asian,United States,United States,United States,English,No,Part-Time,1
182,66bbd43c705fea676d6d8028,D,C,B,B,D,D,,,,,DCBBDD____,0.1,0.0,0.0,noisy,random,ground,Pass,red,2.0,2.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,because I am not strong in math,i did not expect those math questions and I was panicking.,Non-STEM Track,1081.0,40,White,Undergraduate degree (BA/BSc/other),59,Female,White,United States,United States,United States,English,No,Full-Time,0
183,666c98937b4260f665e21de9,D,A,A,C,A,A,D,A,B,C,DAACAADABC,0.2,1.0,3.365,noisy,random,ground,Fail,black,50.0,5.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,1,1,0,0,0,0,0,0,Never was very good at math,Good,Non-STEM Track,777.0,75,White,High school diploma/A-levels,60,Male,White,United States,United States,United States,English,No,Full-Time,0
184,658400102871818387a49d0f,C,B,B,B,B,B,D,C,C,A,CBBBBBDCCA,0.6,0.0,0.0,noisy,random,ground,Pass,red,20.0,2.0,2.0,Pass Box,D,B,A,C,B,B,A,B,C,C,DBACBBABCC,0.8,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I find it easier.,It made me think.,Non-STEM Track,433.0,1743,Latino/Hispanic,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,United States,English,No,Full-Time,0
185,56e6a66af6ed900006a5867c,C,B,B,D,B,C,B,D,A,B,CBBDBCBDAB,0.2,0.0,0.0,noisy,random,negative,Pass,red,5.0,2.0,1.0,Fail Box,A,B,A,B,C,C,C,B,D,B,ABABCCCBDB,0.1,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,1,I took engineering classes in vocational school.,I am terrible at math and avoid algebra. I doubt I got much if any answers right.,STEM Track,669.0,7561,White,High school diploma/A-levels,44,Male,White,United States,United States,United States,English,No,Part-Time,1
186,630814cd5bc4b17afd65d786,D,D,A,A,D,B,A,,,,DDAADBA___,0.1,0.0,0.0,noisy,random,ground,Fail,black,5.0,1.0,2.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,Because the math questions all kicked my ass.  I haven't felt that dumb in a long time.,"I felt dumb, then I got to feel smart, so that was nice.",Non-STEM Track,821.0,989,White,Undergraduate degree (BA/BSc/other),43,Male,White,United States,United States,United States,English,No,Full-Time,0
187,66b78b91e30ea5e1939d7635,B,C,B,C,C,B,D,C,A,B,BCBCCBDCAB,0.4,0.0,0.0,noisy,random,positive,Pass,red,0.0,0.0,4.0,Fail Box,A,C,B,C,A,B,D,C,C,B,ACBCABDCCB,0.1,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,the money,,STEM Track,852.0,155,White,High school diploma/A-levels,64,Female,White,United States,United States,United States,English,No,Full-Time,1
